Statistik_Code,Statistik_Label,Zeit_Code,Zeit_Label,Zeit,1_Merkmal_Code,1_Merkmal_Label,1_Auspraegung_Code,1_Auspraegung_Label,2_Merkmal_Code,2_Merkmal_Label,2_Auspraegung_Code,2_Auspraegung_Label,ANL007__Abfallentsorgungsanlagen__Anzahl,ABF001__Input_von_Abfallentsorgungsanlagen__1000_t,ABF002__Im_eigenen_Betrieb_erzeugte_Abfaelle__1000_t,ABF003__Aus_dem_Inland_angelieferter_Abfall__1000_t,ABF004__Aus_dem_Ausland_angelieferter_Abfall__1000_t,ANL008__Abfallentsorgungsanlagen_mit_Output__Anzahl,ABF005__Output_von_Abfallentsorgungsanlagen__1000_t,ABF006__Abfaelle_zur_Beseitigung__1000_t,ABF007__Abfaelle_zur_Verwertung__1000_t,ABF015__Abfaelle_zu_vorbereitenden_Verfahren__1000_t,ABG004__Abgabe_an_Sonstige__1000_t
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,08,Baden-Wuerttemberg,ANLAT1,Anlagenart,ANL-BIO-01,Biologische Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,08,Baden-Wuerttemberg,ANLAT1,Anlagenart,ANL-MECH-01,Mechanisch-biologische Abfallbehandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,08,Baden-Wuerttemberg,ANLAT1,Anlagenart,ANL-DEM-01,Demontagebetriebe fuer Altfahrzeuge,151,102.9,-,102.4,0.5,x,96.0,-,89.6,-,6.3
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,08,Baden-Wuerttemberg,ANLAT1,Anlagenart,ANL-SCHR-01,Schredderanlagen und Schrottscheren,101,2103.2,61.4,1904.2,137.6,x,2112.2,0.2,974.6,-,1137.3
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,08,Baden-Wuerttemberg,ANLAT1,Anlagenart,ANL-SORT-01,Sortieranlagen,68,2472.1,56.9,2184.8,230.4,x,2465.4,9.2,1274.3,-,1182.0
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,08,Baden-Wuerttemberg,ANLAT1,Anlagenart,ANL-ZERL-01,Zerlegeeinrichtungen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,08,Baden-Wuerttemberg,ANLAT1,Anlagenart,ANL-SONST-01,Sonstige Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,08,Baden-Wuerttemberg,ANLAT1,Anlagenart,ANL-BERGB-01,Naturbelassene Stoffe im Bergbau,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,08,Baden-Wuerttemberg,ANLAT1,Anlagenart,ANL-LAG-01,Abfaelle in untertaegigen Abbaustaetten,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,08,Baden-Wuerttemberg,ANLAT1,Anlagenart,ANL-LAG-02,Abfaelle in uebertaegigen Abbaustaetten,274,22041.7,612.4,20894.3,535.0,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,09,Bayern,ANLAT1,Anlagenart,ANL-DEPO-01,Deponien,363,6352.1,456.8,5885.3,9.9,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,09,Bayern,ANLAT1,Anlagenart,ANL-THERM-01,Thermische Abfallbehandlungsanlagen,36,3675.5,145.8,3469.1,60.6,x,992.4,70.1,897.0,-,25.3
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,09,Bayern,ANLAT1,Anlagenart,ANL-FEUER-01,Feuerungsanlagen,97,2639.4,701.7,1853.4,84.4,x,257.8,31.5,186.7,-,39.6
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,09,Bayern,ANLAT1,Anlagenart,ANL-CHEM-01,Chemisch-physikalische Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,09,Bayern,ANLAT1,Anlagenart,ANL-BODEN-01,Bodenbehandlungsanlagen,27,892.7,-,892.7,0.0,x,882.5,111.9,652.0,-,118.6
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,09,Bayern,ANLAT1,Anlagenart,ANL-BIO-01,Biologische Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,09,Bayern,ANLAT1,Anlagenart,ANL-MECH-01,Mechanisch-biologische Abfallbehandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,09,Bayern,ANLAT1,Anlagenart,ANL-DEM-01,Demontagebetriebe fuer Altfahrzeuge,183,123.3,-,122.7,0.6,x,109.1,0.1,107.5,-,1.5
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,09,Bayern,ANLAT1,Anlagenart,ANL-SCHR-01,Schredderanlagen und Schrottscheren,190,3701.4,143.8,3508.4,49.2,x,3660.1,97.6,2361.8,-,1200.7
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,09,Bayern,ANLAT1,Anlagenart,ANL-SORT-01,Sortieranlagen,165,4172.6,214.9,3906.1,51.6,x,4029.0,563.9,1880.4,-,1584.7
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,09,Bayern,ANLAT1,Anlagenart,ANL-ZERL-01,Zerlegeeinrichtungen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,09,Bayern,ANLAT1,Anlagenart,ANL-SONST-01,Sonstige Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,09,Bayern,ANLAT1,Anlagenart,ANL-BERGB-01,Naturbelassene Stoffe im Bergbau,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,09,Bayern,ANLAT1,Anlagenart,ANL-LAG-01,Abfaelle in untertaegigen Abbaustaetten,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,09,Bayern,ANLAT1,Anlagenart,ANL-LAG-02,Abfaelle in uebertaegigen Abbaustaetten,1313,29248.3,1181.4,28057.0,9.9,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,11,Berlin,ANLAT1,Anlagenart,ANL-DEPO-01,Deponien,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,11,Berlin,ANLAT1,Anlagenart,ANL-THERM-01,Thermische Abfallbehandlungsanlagen,2,793.8,179.7,614.1,-,x,151.6,11.5,140.0,-,0.1
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,11,Berlin,ANLAT1,Anlagenart,ANL-FEUER-01,Feuerungsanlagen,5,259.6,13.4,166.2,80.0,x,.,.,.,-,.
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,11,Berlin,ANLAT1,Anlagenart,ANL-CHEM-01,Chemisch-physikalische Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,11,Berlin,ANLAT1,Anlagenart,ANL-BODEN-01,Bodenbehandlungsanlagen,3,539.2,-,539.2,-,x,560.1,209.0,351.1,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,11,Berlin,ANLAT1,Anlagenart,ANL-BIO-01,Biologische Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,11,Berlin,ANLAT1,Anlagenart,ANL-MECH-01,Mechanisch-biologische Abfallbehandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,11,Berlin,ANLAT1,Anlagenart,ANL-DEM-01,Demontagebetriebe fuer Altfahrzeuge,13,3.9,-,3.9,0.0,x,3.4,0.0,3.4,-,0.0
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,11,Berlin,ANLAT1,Anlagenart,ANL-SCHR-01,Schredderanlagen und Schrottscheren,4,194.1,-,194.1,-,x,218.4,0.0,218.4,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,11,Berlin,ANLAT1,Anlagenart,ANL-SORT-01,Sortieranlagen,18,871.2,2.9,867.0,1.3,x,864.7,90.1,604.5,-,170.1
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,11,Berlin,ANLAT1,Anlagenart,ANL-ZERL-01,Zerlegeeinrichtungen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,11,Berlin,ANLAT1,Anlagenart,ANL-SONST-01,Sonstige Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,11,Berlin,ANLAT1,Anlagenart,ANL-BERGB-01,Naturbelassene Stoffe im Bergbau,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,11,Berlin,ANLAT1,Anlagenart,ANL-LAG-01,Abfaelle in untertaegigen Abbaustaetten,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,11,Berlin,ANLAT1,Anlagenart,ANL-LAG-02,Abfaelle in uebertaegigen Abbaustaetten,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,12,Brandenburg,ANLAT1,Anlagenart,ANL-DEPO-01,Deponien,16,3566.4,188.8,3377.5,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,12,Brandenburg,ANLAT1,Anlagenart,ANL-THERM-01,Thermische Abfallbehandlungsanlagen,5,75.8,42.1,32.7,1.0,x,18.2,12.4,5.8,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,12,Brandenburg,ANLAT1,Anlagenart,ANL-FEUER-01,Feuerungsanlagen,22,4037.7,532.4,3224.9,280.4,x,761.7,115.7,633.7,-,12.3
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,12,Brandenburg,ANLAT1,Anlagenart,ANL-CHEM-01,Chemisch-physikalische Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,12,Brandenburg,ANLAT1,Anlagenart,ANL-BODEN-01,Bodenbehandlungsanlagen,9,22.3,0.5,21.8,-,x,14.5,7.0,6.9,-,0.6
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,12,Brandenburg,ANLAT1,Anlagenart,ANL-BIO-01,Biologische Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,12,Brandenburg,ANLAT1,Anlagenart,ANL-MECH-01,Mechanisch-biologische Abfallbehandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,12,Brandenburg,ANLAT1,Anlagenart,ANL-DEM-01,Demontagebetriebe fuer Altfahrzeuge,62,24.0,-,23.6,0.4,x,23.7,0.2,22.1,-,1.4
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,12,Brandenburg,ANLAT1,Anlagenart,ANL-SCHR-01,Schredderanlagen und Schrottscheren,16,738.3,2.2,648.0,88.1,x,743.2,2.6,725.0,-,15.6
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,12,Brandenburg,ANLAT1,Anlagenart,ANL-SORT-01,Sortieranlagen,47,615.8,2.4,613.4,-,x,620.5,25.0,332.5,-,263.0
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,12,Brandenburg,ANLAT1,Anlagenart,ANL-ZERL-01,Zerlegeeinrichtungen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,12,Brandenburg,ANLAT1,Anlagenart,ANL-SONST-01,Sonstige Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,12,Brandenburg,ANLAT1,Anlagenart,ANL-BERGB-01,Naturbelassene Stoffe im Bergbau,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,12,Brandenburg,ANLAT1,Anlagenart,ANL-LAG-01,Abfaelle in untertaegigen Abbaustaetten,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,12,Brandenburg,ANLAT1,Anlagenart,ANL-LAG-02,Abfaelle in uebertaegigen Abbaustaetten,39,828.4,-,828.4,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,04,Bremen,ANLAT1,Anlagenart,ANL-DEPO-01,Deponien,8,288.9,128.9,160.0,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,04,Bremen,ANLAT1,Anlagenart,ANL-THERM-01,Thermische Abfallbehandlungsanlagen,3,.,.,.,.,x,.,.,.,-,.
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,04,Bremen,ANLAT1,Anlagenart,ANL-FEUER-01,Feuerungsanlagen,2,.,.,.,.,x,.,.,.,-,.
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,04,Bremen,ANLAT1,Anlagenart,ANL-CHEM-01,Chemisch-physikalische Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,04,Bremen,ANLAT1,Anlagenart,ANL-BODEN-01,Bodenbehandlungsanlagen,2,.,.,.,.,x,.,.,.,-,.
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,04,Bremen,ANLAT1,Anlagenart,ANL-BIO-01,Biologische Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,04,Bremen,ANLAT1,Anlagenart,ANL-MECH-01,Mechanisch-biologische Abfallbehandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,04,Bremen,ANLAT1,Anlagenart,ANL-DEM-01,Demontagebetriebe fuer Altfahrzeuge,7,4.7,-,4.7,0.0,x,4.0,-,4.0,-,0.0
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,04,Bremen,ANLAT1,Anlagenart,ANL-SCHR-01,Schredderanlagen und Schrottscheren,4,193.5,1.2,192.3,0.0,x,193.9,-,24.6,-,169.3
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,04,Bremen,ANLAT1,Anlagenart,ANL-SORT-01,Sortieranlagen,6,162.3,-,160.7,1.6,x,164.4,-,93.2,-,71.2
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,04,Bremen,ANLAT1,Anlagenart,ANL-ZERL-01,Zerlegeeinrichtungen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,04,Bremen,ANLAT1,Anlagenart,ANL-SONST-01,Sonstige Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,04,Bremen,ANLAT1,Anlagenart,ANL-BERGB-01,Naturbelassene Stoffe im Bergbau,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,04,Bremen,ANLAT1,Anlagenart,ANL-LAG-01,Abfaelle in untertaegigen Abbaustaetten,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,04,Bremen,ANLAT1,Anlagenart,ANL-LAG-02,Abfaelle in uebertaegigen Abbaustaetten,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,02,Hamburg,ANLAT1,Anlagenart,ANL-DEPO-01,Deponien,2,103.3,103.3,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,02,Hamburg,ANLAT1,Anlagenart,ANL-THERM-01,Thermische Abfallbehandlungsanlagen,4,955.3,-,927.9,27.5,x,259.6,74.6,95.7,-,89.4
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,02,Hamburg,ANLAT1,Anlagenart,ANL-FEUER-01,Feuerungsanlagen,3,0.8,0.5,0.2,-,x,.,.,.,-,.
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,02,Hamburg,ANLAT1,Anlagenart,ANL-CHEM-01,Chemisch-physikalische Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,02,Hamburg,ANLAT1,Anlagenart,ANL-BODEN-01,Bodenbehandlungsanlagen,3,176.0,134.8,41.2,-,x,180.1,82.7,97.4,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,02,Hamburg,ANLAT1,Anlagenart,ANL-BIO-01,Biologische Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,02,Hamburg,ANLAT1,Anlagenart,ANL-MECH-01,Mechanisch-biologische Abfallbehandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,02,Hamburg,ANLAT1,Anlagenart,ANL-DEM-01,Demontagebetriebe fuer Altfahrzeuge,8,5.4,-,5.0,0.5,x,4.5,0.0,4.5,-,0.0
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,02,Hamburg,ANLAT1,Anlagenart,ANL-SCHR-01,Schredderanlagen und Schrottscheren,6,496.7,5.9,489.9,0.9,x,533.0,2.0,250.1,-,281.0
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,02,Hamburg,ANLAT1,Anlagenart,ANL-SORT-01,Sortieranlagen,15,783.3,0.0,783.3,-,x,787.6,45.9,525.3,-,216.4
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,02,Hamburg,ANLAT1,Anlagenart,ANL-ZERL-01,Zerlegeeinrichtungen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,02,Hamburg,ANLAT1,Anlagenart,ANL-SONST-01,Sonstige Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,02,Hamburg,ANLAT1,Anlagenart,ANL-BERGB-01,Naturbelassene Stoffe im Bergbau,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,02,Hamburg,ANLAT1,Anlagenart,ANL-LAG-01,Abfaelle in untertaegigen Abbaustaetten,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,02,Hamburg,ANLAT1,Anlagenart,ANL-LAG-02,Abfaelle in uebertaegigen Abbaustaetten,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-DEPO-01,Deponien,32,1120.2,181.5,914.2,24.4,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-THERM-01,Thermische Abfallbehandlungsanlagen,8,1655.4,250.3,1386.2,18.9,x,419.7,15.3,404.4,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-FEUER-01,Feuerungsanlagen,69,1952.4,117.6,1824.4,10.4,x,462.7,105.9,355.9,-,0.9
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-CHEM-01,Chemisch-physikalische Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-BODEN-01,Bodenbehandlungsanlagen,1,.,.,.,.,x,.,.,.,-,.
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-BIO-01,Biologische Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-MECH-01,Mechanisch-biologische Abfallbehandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-DEM-01,Demontagebetriebe fuer Altfahrzeuge,76,57.1,-,57.0,0.1,x,52.5,-,50.9,-,1.6
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-SCHR-01,Schredderanlagen und Schrottscheren,32,682.7,16.8,662.7,3.2,x,675.7,-,334.0,-,341.6
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-SORT-01,Sortieranlagen,47,1169.5,0.2,1165.8,3.5,x,1145.0,12.8,800.1,-,332.1
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-ZERL-01,Zerlegeeinrichtungen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-SONST-01,Sonstige Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-BERGB-01,Naturbelassene Stoffe im Bergbau,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-LAG-01,Abfaelle in untertaegigen Abbaustaetten,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-LAG-02,Abfaelle in uebertaegigen Abbaustaetten,183,7438.9,53.8,7385.2,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-DEPO-01,Deponien,9,974.6,82.5,882.0,10.1,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-THERM-01,Thermische Abfallbehandlungsanlagen,1,48.7,-,48.7,-,x,15.3,-,15.3,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-FEUER-01,Feuerungsanlagen,12,914.9,174.5,665.9,74.5,x,151.3,13.3,137.9,-,0.1
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-CHEM-01,Chemisch-physikalische Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-BODEN-01,Bodenbehandlungsanlagen,6,55.7,0.0,55.6,-,x,58.3,7.5,49.7,-,1.1
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-BIO-01,Biologische Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-MECH-01,Mechanisch-biologische Abfallbehandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-DEM-01,Demontagebetriebe fuer Altfahrzeuge,26,7.7,-,7.7,-,x,7.7,0.0,7.6,-,0.2
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2018,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-SCHR-01,Schredderanlagen und Schrottscheren,26,297.7,0.2,271.0,26.6,x,295.8,0.3,200.0,-,95.6
