Statistik_Code,Statistik_Label,Zeit_Code,Zeit_Label,Zeit,1_Merkmal_Code,1_Merkmal_Label,1_Auspraegung_Code,1_Auspraegung_Label,2_Merkmal_Code,2_Merkmal_Label,2_Auspraegung_Code,2_Auspraegung_Label,ANL007__Abfallentsorgungsanlagen__Anzahl,ABF001__Input_von_Abfallentsorgungsanlagen__1000_t,ABF002__Im_eigenen_Betrieb_erzeugte_Abfaelle__1000_t,ABF003__Aus_dem_Inland_angelieferter_Abfall__1000_t,ABF004__Aus_dem_Ausland_angelieferter_Abfall__1000_t,ANL008__Abfallentsorgungsanlagen_mit_Output__Anzahl,ABF005__Output_von_Abfallentsorgungsanlagen__1000_t,ABF006__Abfaelle_zur_Beseitigung__1000_t,ABF007__Abfaelle_zur_Verwertung__1000_t,ABF015__Abfaelle_zu_vorbereitenden_Verfahren__1000_t,ABG004__Abgabe_an_Sonstige__1000_t
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,04,Bremen,ANLAT1,Anlagenart,ANL-LAG-01,Abfaelle in untertaegigen Abbaustaetten,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,04,Bremen,ANLAT1,Anlagenart,ANL-LAG-02,Abfaelle in uebertaegigen Abbaustaetten,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,02,Hamburg,ANLAT1,Anlagenart,ANL-DEPO-01,Deponien,1,279.9,278.7,1.2,-,x,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,02,Hamburg,ANLAT1,Anlagenart,ANL-THERM-01,Thermische Abfallbehandlungsanlagen,4,955.2,121.8,796.9,36.5,x,245.4,45.8,185.5,3.7,10.4
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,02,Hamburg,ANLAT1,Anlagenart,ANL-FEUER-01,Feuerungsanlagen,3,1.1,0.8,0.2,-,x,.,.,.,.,.
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,02,Hamburg,ANLAT1,Anlagenart,ANL-CHEM-01,Chemisch-physikalische Behandlungsanlagen,10,1540.3,1400.8,139.6,-,x,296.7,227.1,63.5,4.2,1.9
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,02,Hamburg,ANLAT1,Anlagenart,ANL-BODEN-01,Bodenbehandlungsanlagen,3,205.0,-,205.0,-,x,199.3,63.1,136.1,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,02,Hamburg,ANLAT1,Anlagenart,ANL-BIO-01,Biologische Behandlungsanlagen,2,.,.,.,.,x,.,.,.,.,.
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,02,Hamburg,ANLAT1,Anlagenart,ANL-MECH-01,Mechanisch-biologische Abfallbehandlungsanlagen,-,-,-,-,-,x,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,02,Hamburg,ANLAT1,Anlagenart,ANL-DEM-01,Demontagebetriebe fuer Altfahrzeuge,10,4.2,-,4.0,0.2,x,3.8,-,0.1,3.7,0.0
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,02,Hamburg,ANLAT1,Anlagenart,ANL-SCHR-01,Schredderanlagen und Schrottscheren,7,548.9,4.8,541.2,2.9,x,554.0,1.5,552.5,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,02,Hamburg,ANLAT1,Anlagenart,ANL-SORT-01,Sortieranlagen,16,815.1,0.1,815.0,-,x,773.7,27.2,512.2,29.0,205.4
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,02,Hamburg,ANLAT1,Anlagenart,ANL-ZERL-01,Zerlegeeinrichtungen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,02,Hamburg,ANLAT1,Anlagenart,ANL-SONST-01,Sonstige Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,02,Hamburg,ANLAT1,Anlagenart,ANL-BERGB-01,Naturbelassene Stoffe im Bergbau,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,02,Hamburg,ANLAT1,Anlagenart,ANL-LAG-01,Abfaelle in untertaegigen Abbaustaetten,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,02,Hamburg,ANLAT1,Anlagenart,ANL-LAG-02,Abfaelle in uebertaegigen Abbaustaetten,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-DEPO-01,Deponien,28,748.9,111.9,610.1,26.9,x,.,.,.,.,.
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-THERM-01,Thermische Abfallbehandlungsanlagen,8,1605.7,223.8,1359.4,22.6,x,411.9,9.5,346.1,56.2,0.1
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-FEUER-01,Feuerungsanlagen,67,2004.4,129.4,1861.4,13.7,x,466.0,48.1,411.8,6.2,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-CHEM-01,Chemisch-physikalische Behandlungsanlagen,3,103.1,-,102.8,0.3,x,17.4,14.8,2.5,0.1,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-BODEN-01,Bodenbehandlungsanlagen,1,.,.,.,.,x,.,.,.,.,.
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-BIO-01,Biologische Behandlungsanlagen,68,973.8,11.1,962.7,-,x,642.4,28.2,127.2,0.5,486.5
