Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;3_Merkmal_Code;3_Merkmal_Label;3_Auspraegung_Code;3_Auspraegung_Label;4_Merkmal_Code;4_Merkmal_Label;4_Auspraegung_Code;4_Auspraegung_Label;BAU005__Neue_Gebaeude__Anzahl
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;WOHNGEBMETW;Wohngebäude mit Eigentumswohnungen;ENRVW1;Energieverwendung;ENR-HZG-SEK-01;Zur Heizung verwendete sekundäre Energie;ENRAT1;Energieart;GEOTH-01;Geothermie;26
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;WOHNGEBMETW;Wohngebäude mit Eigentumswohnungen;ENRVW1;Energieverwendung;ENR-HZG-SEK-01;Zur Heizung verwendete sekundäre Energie;ENRAT1;Energieart;UMWTH-01;Umweltthermie;76
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;WOHNGEBMETW;Wohngebäude mit Eigentumswohnungen;ENRVW1;Energieverwendung;ENR-HZG-SEK-01;Zur Heizung verwendete sekundäre Energie;ENRAT1;Energieart;SOLTH-01;Solarthermie;1454
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;WOHNGEBMETW;Wohngebäude mit Eigentumswohnungen;ENRVW1;Energieverwendung;ENR-HZG-SEK-01;Zur Heizung verwendete sekundäre Energie;ENRAT1;Energieart;HOLZ-01;Holz;291
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;WOHNGEBMETW;Wohngebäude mit Eigentumswohnungen;ENRVW1;Energieverwendung;ENR-HZG-SEK-01;Zur Heizung verwendete sekundäre Energie;ENRAT1;Energieart;GAS-BIO-01;Biogas/Biomethan;8
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;WOHNGEBMETW;Wohngebäude mit Eigentumswohnungen;ENRVW1;Energieverwendung;ENR-HZG-SEK-01;Zur Heizung verwendete sekundäre Energie;ENRAT1;Energieart;BIOMASSE-01;Sonstige Biomasse;2
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;WOHNGEBMETW;Wohngebäude mit Eigentumswohnungen;ENRVW1;Energieverwendung;ENR-HZG-SEK-01;Zur Heizung verwendete sekundäre Energie;ENRAT1;Energieart;ENR-SONST-01;Sonstige Energie;87
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;WOHNGEBMETW;Wohngebäude mit Eigentumswohnungen;ENRVW1;Energieverwendung;ENR-HZG-SEK-01;Zur Heizung verwendete sekundäre Energie;ENRAT1;Energieart;ENR-X-01;Keine Energie;4731
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;WOHNGEBMETW;Wohngebäude mit Eigentumswohnungen;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;OEL-01;Öl;22
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;WOHNGEBMETW;Wohngebäude mit Eigentumswohnungen;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;GAS-02;Gas;3102
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;WOHNGEBMETW;Wohngebäude mit Eigentumswohnungen;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;STROM-01;Strom;83
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;WOHNGEBMETW;Wohngebäude mit Eigentumswohnungen;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;WRM-FERN-01;Fernwärme/Fernkälte;1496
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;WOHNGEBMETW;Wohngebäude mit Eigentumswohnungen;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;GEOTH-01;Geothermie;366
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;WOHNGEBMETW;Wohngebäude mit Eigentumswohnungen;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;UMWTH-01;Umweltthermie;778
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;WOHNGEBMETW;Wohngebäude mit Eigentumswohnungen;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;SOLTH-01;Solarthermie;465
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;WOHNGEBMETW;Wohngebäude mit Eigentumswohnungen;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;HOLZ-01;Holz;489
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;WOHNGEBMETW;Wohngebäude mit Eigentumswohnungen;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;GAS-BIO-01;Biogas/Biomethan;47
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;WOHNGEBMETW;Wohngebäude mit Eigentumswohnungen;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;BIOMASSE-01;Sonstige Biomasse;43
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;WOHNGEBMETW;Wohngebäude mit Eigentumswohnungen;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;ENR-SONST-01;Sonstige Energie;51
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;WOHNGEBMETW;Wohngebäude mit Eigentumswohnungen;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;ENR-X-01;Keine Energie;142
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;WOHNGEBMETW;Wohngebäude mit Eigentumswohnungen;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;OEL-01;Öl;-
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;WOHNGEBMETW;Wohngebäude mit Eigentumswohnungen;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;GAS-02;Gas;479
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;WOHNGEBMETW;Wohngebäude mit Eigentumswohnungen;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;STROM-01;Strom;237
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;WOHNGEBMETW;Wohngebäude mit Eigentumswohnungen;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;WRM-FERN-01;Fernwärme/Fernkälte;16
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;WOHNGEBMETW;Wohngebäude mit Eigentumswohnungen;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;GEOTH-01;Geothermie;32
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;WOHNGEBMETW;Wohngebäude mit Eigentumswohnungen;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;UMWTH-01;Umweltthermie;70
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;WOHNGEBMETW;Wohngebäude mit Eigentumswohnungen;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;SOLTH-01;Solarthermie;1871
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;WOHNGEBMETW;Wohngebäude mit Eigentumswohnungen;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;HOLZ-01;Holz;34
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;WOHNGEBMETW;Wohngebäude mit Eigentumswohnungen;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;GAS-BIO-01;Biogas/Biomethan;7
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;WOHNGEBMETW;Wohngebäude mit Eigentumswohnungen;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;BIOMASSE-01;Sonstige Biomasse;2
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;WOHNGEBMETW;Wohngebäude mit Eigentumswohnungen;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;ENR-SONST-01;Sonstige Energie;89
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;WOHNGEBMETW;Wohngebäude mit Eigentumswohnungen;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;ENR-X-01;Keine Energie;4247
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-HZG-PRM-01;Zur Heizung verwendete primäre Energie;ENRAT1;Energieart;OEL-01;Öl;383
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-HZG-PRM-01;Zur Heizung verwendete primäre Energie;ENRAT1;Energieart;GAS-02;Gas;6263
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-HZG-PRM-01;Zur Heizung verwendete primäre Energie;ENRAT1;Energieart;STROM-01;Strom;548
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-HZG-PRM-01;Zur Heizung verwendete primäre Energie;ENRAT1;Energieart;WRM-FERN-01;Fernwärme/Fernkälte;1424
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-HZG-PRM-01;Zur Heizung verwendete primäre Energie;ENRAT1;Energieart;GEOTH-01;Geothermie;347
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-HZG-PRM-01;Zur Heizung verwendete primäre Energie;ENRAT1;Energieart;UMWTH-01;Umweltthermie;1188
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-HZG-PRM-01;Zur Heizung verwendete primäre Energie;ENRAT1;Energieart;SOLTH-01;Solarthermie;50
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-HZG-PRM-01;Zur Heizung verwendete primäre Energie;ENRAT1;Energieart;HOLZ-01;Holz;762
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-HZG-PRM-01;Zur Heizung verwendete primäre Energie;ENRAT1;Energieart;GAS-BIO-01;Biogas/Biomethan;82
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-HZG-PRM-01;Zur Heizung verwendete primäre Energie;ENRAT1;Energieart;BIOMASSE-01;Sonstige Biomasse;50
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-HZG-PRM-01;Zur Heizung verwendete primäre Energie;ENRAT1;Energieart;ENR-SONST-01;Sonstige Energie;175
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-HZG-PRM-01;Zur Heizung verwendete primäre Energie;ENRAT1;Energieart;ENR-X-01;Keine Energie;13130
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-HZG-SEK-01;Zur Heizung verwendete sekundäre Energie;ENRAT1;Energieart;OEL-01;Öl;17
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-HZG-SEK-01;Zur Heizung verwendete sekundäre Energie;ENRAT1;Energieart;GAS-02;Gas;230
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-HZG-SEK-01;Zur Heizung verwendete sekundäre Energie;ENRAT1;Energieart;STROM-01;Strom;514
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-HZG-SEK-01;Zur Heizung verwendete sekundäre Energie;ENRAT1;Energieart;WRM-FERN-01;Fernwärme/Fernkälte;21
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-HZG-SEK-01;Zur Heizung verwendete sekundäre Energie;ENRAT1;Energieart;GEOTH-01;Geothermie;47
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-HZG-SEK-01;Zur Heizung verwendete sekundäre Energie;ENRAT1;Energieart;UMWTH-01;Umweltthermie;192
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-HZG-SEK-01;Zur Heizung verwendete sekundäre Energie;ENRAT1;Energieart;SOLTH-01;Solarthermie;980
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-HZG-SEK-01;Zur Heizung verwendete sekundäre Energie;ENRAT1;Energieart;HOLZ-01;Holz;402
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-HZG-SEK-01;Zur Heizung verwendete sekundäre Energie;ENRAT1;Energieart;GAS-BIO-01;Biogas/Biomethan;26
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-HZG-SEK-01;Zur Heizung verwendete sekundäre Energie;ENRAT1;Energieart;BIOMASSE-01;Sonstige Biomasse;8
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-HZG-SEK-01;Zur Heizung verwendete sekundäre Energie;ENRAT1;Energieart;ENR-SONST-01;Sonstige Energie;241
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-HZG-SEK-01;Zur Heizung verwendete sekundäre Energie;ENRAT1;Energieart;ENR-X-01;Keine Energie;21724
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;OEL-01;Öl;262
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;GAS-02;Gas;4800
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;STROM-01;Strom;1962
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;WRM-FERN-01;Fernwärme/Fernkälte;1102
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;GEOTH-01;Geothermie;247
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;UMWTH-01;Umweltthermie;945
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;SOLTH-01;Solarthermie;297
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;HOLZ-01;Holz;515
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;GAS-BIO-01;Biogas/Biomethan;66
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;BIOMASSE-01;Sonstige Biomasse;38
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;ENR-SONST-01;Sonstige Energie;113
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;ENR-X-01;Keine Energie;14055
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;OEL-01;Öl;14
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;GAS-02;Gas;292
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;STROM-01;Strom;652
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;WRM-FERN-01;Fernwärme/Fernkälte;18
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;GEOTH-01;Geothermie;27
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;UMWTH-01;Umweltthermie;122
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;SOLTH-01;Solarthermie;1333
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;HOLZ-01;Holz;81
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;NICHTWOHNGEB;Nichtwohngebäude;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;GAS-BIO-01;Biogas/Biomethan;23
